,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID
211,250,25.0,100,235,"Fri, 24 Aug 2018 23:48:15 GMT",True,"Sat, 25 Aug 2018 03:42:36 GMT",287
212,250,60.0,240,337,"Sat, 25 Aug 2018 08:45:29 GMT",True,"Sat, 25 Aug 2018 14:21:13 GMT",67
213,400,32.0,80,189,"Sat, 25 Aug 2018 17:06:37 GMT",True,"Sat, 25 Aug 2018 20:14:53 GMT",291
214,300,75.0,250,168,"Sat, 25 Aug 2018 20:41:40 GMT",True,"Sat, 25 Aug 2018 23:28:56 GMT",259
215,300,81.0,270,720,"Sun, 26 Aug 2018 03:27:08 GMT",True,"Sun, 26 Aug 2018 15:26:10 GMT",58
216,400,24.0,60,60,"Sun, 26 Aug 2018 20:17:28 GMT",True,"Sun, 26 Aug 2018 21:17:24 GMT",295
217,340,27.2,80,256,"Mon, 27 Aug 2018 15:16:55 GMT",True,"Mon, 27 Aug 2018 19:32:21 GMT",162
218,340,27.2,80,345,"Mon, 27 Aug 2018 18:07:47 GMT",True,"Mon, 27 Aug 2018 21:01:21 GMT",162
219,340,20.4,60,345,"Mon, 27 Aug 2018 18:07:59 GMT",True,"Mon, 27 Aug 2018 21:01:21 GMT",162
220,340,27.2,80,345,"Mon, 27 Aug 2018 18:08:11 GMT",True,"Mon, 27 Aug 2018 21:01:21 GMT",162
221,340,27.2,80,433,"Mon, 27 Aug 2018 19:51:02 GMT",True,"Mon, 27 Aug 2018 22:29:21 GMT",162
222,250,72.5,290,620,"Mon, 27 Aug 2018 16:50:41 GMT",True,"Tue, 28 Aug 2018 03:10:19 GMT",216
223,333,33.3,100,468,"Tue, 28 Aug 2018 14:09:03 GMT",True,"Tue, 28 Aug 2018 21:56:34 GMT",286
224,400,40.0,100,468,"Tue, 28 Aug 2018 21:01:45 GMT",True,"Tue, 28 Aug 2018 21:56:34 GMT",286
225,400,8.0,20,518,"Tue, 28 Aug 2018 21:22:29 GMT",True,"Tue, 28 Aug 2018 22:46:34 GMT",286
226,400,24.0,60,518,"Tue, 28 Aug 2018 21:22:47 GMT",True,"Tue, 28 Aug 2018 22:46:34 GMT",286
227,400,20.0,50,518,"Tue, 28 Aug 2018 21:23:14 GMT",True,"Tue, 28 Aug 2018 22:46:34 GMT",286
228,200,30.0,150,582,"Tue, 28 Aug 2018 15:00:45 GMT",True,"Wed, 29 Aug 2018 00:42:25 GMT",234
229,340,27.2,80,356,"Wed, 29 Aug 2018 14:45:41 GMT",True,"Wed, 29 Aug 2018 20:40:59 GMT",162
230,400,56.0,140,278,"Fri, 31 Aug 2018 00:40:36 GMT",True,"Fri, 31 Aug 2018 05:17:07 GMT",290
231,300,75.0,250,653,"Fri, 31 Aug 2018 04:13:46 GMT",True,"Fri, 31 Aug 2018 15:05:55 GMT",259
232,300,75.0,250,206,"Fri, 31 Aug 2018 04:14:09 GMT",True,"Fri, 31 Aug 2018 07:38:55 GMT",259
233,300,75.0,250,721,"Fri, 31 Aug 2018 04:14:23 GMT",True,"Fri, 31 Aug 2018 16:13:55 GMT",259
234,300,75.0,250,721,"Fri, 31 Aug 2018 04:15:13 GMT",True,"Fri, 31 Aug 2018 16:13:55 GMT",259
235,300,75.0,250,743,"Fri, 31 Aug 2018 06:46:15 GMT",True,"Fri, 31 Aug 2018 19:08:51 GMT",259
236,300,75.0,250,197,"Fri, 31 Aug 2018 06:46:33 GMT",True,"Fri, 31 Aug 2018 10:02:51 GMT",259
237,300,75.0,250,720,"Fri, 31 Aug 2018 06:46:49 GMT",True,"Fri, 31 Aug 2018 18:45:51 GMT",259
238,300,75.0,250,430,"Fri, 31 Aug 2018 06:49:39 GMT",True,"Fri, 31 Aug 2018 13:55:51 GMT",259
239,300,75.0,250,430,"Fri, 31 Aug 2018 06:49:58 GMT",True,"Fri, 31 Aug 2018 13:55:51 GMT",259
240,300,75.0,250,431,"Fri, 31 Aug 2018 08:02:14 GMT",True,"Fri, 31 Aug 2018 13:56:51 GMT",259
241,300,75.0,250,503,"Fri, 31 Aug 2018 08:02:28 GMT",True,"Fri, 31 Aug 2018 15:08:51 GMT",259
242,300,75.0,250,428,"Fri, 31 Aug 2018 08:02:45 GMT",True,"Fri, 31 Aug 2018 13:53:51 GMT",259
243,300,75.0,250,882,"Fri, 31 Aug 2018 14:14:21 GMT",True,"Fri, 31 Aug 2018 21:27:51 GMT",259
244,300,75.0,250,693,"Fri, 31 Aug 2018 14:14:52 GMT",True,"Fri, 31 Aug 2018 18:18:51 GMT",259
245,300,75.0,250,693,"Fri, 31 Aug 2018 14:18:28 GMT",True,"Fri, 31 Aug 2018 18:18:51 GMT",259
246,400,52.0,130,200,"Sat, 01 Sep 2018 01:12:35 GMT",True,"Sat, 01 Sep 2018 04:30:49 GMT",290
247,400,32.0,80,183,"Sat, 01 Sep 2018 01:13:09 GMT",True,"Sat, 01 Sep 2018 04:13:49 GMT",290
248,400,48.0,120,570,"Sat, 01 Sep 2018 16:34:27 GMT",True,"Sun, 02 Sep 2018 01:59:36 GMT",291
249,400,48.0,120,570,"Sat, 01 Sep 2018 21:40:02 GMT",True,"Sun, 02 Sep 2018 01:59:36 GMT",291
250,400,8.0,20,570,"Sat, 01 Sep 2018 22:56:03 GMT",True,"Sun, 02 Sep 2018 01:59:36 GMT",291
251,400,80.0,200,60,"Mon, 03 Sep 2018 00:56:10 GMT",True,"Mon, 03 Sep 2018 01:55:50 GMT",325
252,400,80.0,200,64,"Mon, 03 Sep 2018 01:01:07 GMT",True,"Mon, 03 Sep 2018 01:59:50 GMT",325
253,400,80.0,200,764,"Mon, 03 Sep 2018 01:40:51 GMT",True,"Mon, 03 Sep 2018 13:39:50 GMT",325
254,400,32.0,80,60,"Mon, 03 Sep 2018 19:13:03 GMT",True,"Mon, 03 Sep 2018 20:11:29 GMT",241
255,400,40.0,100,230,"Mon, 03 Sep 2018 19:14:47 GMT",True,"Mon, 03 Sep 2018 23:01:29 GMT",241
256,250,20.0,80,103,"Wed, 05 Sep 2018 00:13:59 GMT",True,"Wed, 05 Sep 2018 01:56:07 GMT",216
257,250,30.0,120,192,"Thu, 06 Sep 2018 01:05:43 GMT",True,"Thu, 06 Sep 2018 04:15:55 GMT",231
258,250,30.0,120,193,"Thu, 06 Sep 2018 01:06:38 GMT",True,"Thu, 06 Sep 2018 04:16:55 GMT",231
259,400,28.0,70,59,"Thu, 06 Sep 2018 02:57:28 GMT",True,"Thu, 06 Sep 2018 03:55:37 GMT",301
260,250,37.5,150,712,"Thu, 06 Sep 2018 03:28:59 GMT",True,"Thu, 06 Sep 2018 15:19:40 GMT",248
261,259,75.11,290,144,"Thu, 06 Sep 2018 22:28:35 GMT",True,"Fri, 07 Sep 2018 00:52:32 GMT",222
262,250,20.0,80,156,"Fri, 07 Sep 2018 01:26:58 GMT",True,"Fri, 07 Sep 2018 04:02:22 GMT",216
263,400,16.0,40,60,"Fri, 07 Sep 2018 04:38:52 GMT",True,"Fri, 07 Sep 2018 05:37:34 GMT",303
264,600,24.0,40,60,"Fri, 07 Sep 2018 05:00:40 GMT",True,"Fri, 07 Sep 2018 05:37:34 GMT",303
265,600,12.0,20,60,"Fri, 07 Sep 2018 05:01:35 GMT",True,"Fri, 07 Sep 2018 05:37:34 GMT",303
266,600,12.0,20,60,"Fri, 07 Sep 2018 05:19:14 GMT",True,"Fri, 07 Sep 2018 05:37:34 GMT",303
267,600,30.0,50,60,"Fri, 07 Sep 2018 05:19:34 GMT",True,"Fri, 07 Sep 2018 05:37:34 GMT",303
268,600,12.0,20,60,"Fri, 07 Sep 2018 05:38:30 GMT",True,"Fri, 07 Sep 2018 06:38:27 GMT",303
269,600,12.0,20,60,"Fri, 07 Sep 2018 05:38:57 GMT",True,"Fri, 07 Sep 2018 06:38:27 GMT",303
270,600,72.0,120,60,"Fri, 07 Sep 2018 05:39:11 GMT",True,"Fri, 07 Sep 2018 06:38:27 GMT",303
271,400,20.0,50,53,"Fri, 07 Sep 2018 06:02:47 GMT",True,"Fri, 07 Sep 2018 06:31:27 GMT",303
272,400,12.0,30,53,"Fri, 07 Sep 2018 06:29:27 GMT",True,"Fri, 07 Sep 2018 07:22:14 GMT",303
273,400,8.0,20,53,"Fri, 07 Sep 2018 06:31:22 GMT",True,"Fri, 07 Sep 2018 07:22:14 GMT",303
274,250,15.0,60,618,"Fri, 07 Sep 2018 14:34:38 GMT",True,"Sat, 08 Sep 2018 00:52:04 GMT",61
275,350,35.0,100,378,"Fri, 07 Sep 2018 15:14:01 GMT",True,"Fri, 07 Sep 2018 21:31:31 GMT",22
276,400,8.0,20,60,"Fri, 07 Sep 2018 15:49:35 GMT",True,"Fri, 07 Sep 2018 16:48:26 GMT",324
277,400,8.0,20,192,"Fri, 07 Sep 2018 15:49:56 GMT",True,"Fri, 07 Sep 2018 19:00:26 GMT",324
278,250,40.0,160,558,"Fri, 07 Sep 2018 16:28:23 GMT",True,"Sat, 08 Sep 2018 01:45:15 GMT",216
279,250,40.0,160,932,"Fri, 07 Sep 2018 22:42:36 GMT",True,"Sat, 08 Sep 2018 07:59:15 GMT",216
280,250,40.0,160,933,"Fri, 07 Sep 2018 22:44:20 GMT",True,"Sat, 08 Sep 2018 08:00:15 GMT",216
281,259,75.11,290,196,"Sat, 08 Sep 2018 00:24:40 GMT",True,"Sat, 08 Sep 2018 03:40:33 GMT",222
282,233,46.6,200,403,"Sat, 08 Sep 2018 00:59:44 GMT",True,"Sat, 08 Sep 2018 07:39:24 GMT",340
283,350,36.4,104,712,"Sat, 08 Sep 2018 02:56:43 GMT",True,"Sat, 08 Sep 2018 14:48:37 GMT",292
284,400,48.0,120,273,"Sat, 08 Sep 2018 03:30:14 GMT",True,"Sat, 08 Sep 2018 08:00:29 GMT",290
285,400,24.0,60,184,"Sat, 08 Sep 2018 17:05:39 GMT",True,"Sat, 08 Sep 2018 20:09:33 GMT",291
286,400,24.0,60,334,"Sat, 08 Sep 2018 19:36:24 GMT",True,"Sat, 08 Sep 2018 22:39:33 GMT",291
287,400,24.0,60,335,"Sat, 08 Sep 2018 19:37:17 GMT",True,"Sat, 08 Sep 2018 22:40:33 GMT",291
288,400,24.0,60,367,"Sat, 08 Sep 2018 20:09:26 GMT",True,"Sat, 08 Sep 2018 23:12:33 GMT",291
289,250,12.5,50,154,"Sat, 08 Sep 2018 21:02:09 GMT",True,"Sat, 08 Sep 2018 23:35:08 GMT",248
290,400,20.0,50,60,"Sun, 09 Sep 2018 05:11:52 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
291,400,20.0,50,60,"Sun, 09 Sep 2018 06:11:03 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
292,400,16.0,40,60,"Sun, 09 Sep 2018 06:11:22 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
293,400,8.0,20,60,"Sun, 09 Sep 2018 06:11:45 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
294,400,12.0,30,60,"Sun, 09 Sep 2018 06:12:06 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
295,400,8.0,20,60,"Sun, 09 Sep 2018 06:14:03 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
296,400,8.0,20,60,"Sun, 09 Sep 2018 06:14:19 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
297,400,20.0,50,60,"Sun, 09 Sep 2018 13:30:52 GMT",True,"Sun, 09 Sep 2018 06:11:43 GMT",300
298,400,8.0,20,140,"Sun, 09 Sep 2018 14:12:40 GMT",True,"Sun, 09 Sep 2018 16:32:16 GMT",324
299,400,16.0,40,138,"Sun, 09 Sep 2018 18:59:51 GMT",True,"Sun, 09 Sep 2018 21:16:48 GMT",364
300,400,8.0,20,72,"Sun, 09 Sep 2018 19:04:47 GMT",True,"Sun, 09 Sep 2018 20:10:48 GMT",364
301,286,20.02,70,486,"Mon, 10 Sep 2018 05:00:57 GMT",True,"Mon, 10 Sep 2018 13:04:53 GMT",242
302,300,75.0,250,720,"Mon, 10 Sep 2018 05:11:58 GMT",True,"Mon, 10 Sep 2018 17:09:44 GMT",259
303,300,75.0,250,501,"Mon, 10 Sep 2018 09:01:27 GMT",True,"Mon, 10 Sep 2018 13:30:44 GMT",259
304,300,30.0,100,435,"Mon, 10 Sep 2018 09:01:43 GMT",True,"Mon, 10 Sep 2018 12:24:44 GMT",259
305,300,30.0,100,203,"Mon, 10 Sep 2018 10:04:17 GMT",True,"Mon, 10 Sep 2018 13:25:20 GMT",259
306,300,75.0,250,204,"Mon, 10 Sep 2018 10:04:45 GMT",True,"Mon, 10 Sep 2018 13:26:20 GMT",259
307,300,75.0,250,272,"Mon, 10 Sep 2018 10:04:53 GMT",True,"Mon, 10 Sep 2018 14:34:20 GMT",259
308,400,12.0,30,533,"Mon, 10 Sep 2018 13:50:29 GMT",True,"Mon, 10 Sep 2018 22:42:39 GMT",66
309,250,12.5,50,618,"Mon, 10 Sep 2018 14:35:20 GMT",True,"Tue, 11 Sep 2018 00:52:52 GMT",61
310,250,27.5,110,493,"Mon, 10 Sep 2018 15:21:26 GMT",True,"Mon, 10 Sep 2018 23:33:47 GMT",232
311,400,8.0,20,140,"Mon, 10 Sep 2018 17:27:07 GMT",True,"Mon, 10 Sep 2018 19:46:47 GMT",324
312,400,20.0,50,51,"Mon, 10 Sep 2018 23:55:47 GMT",True,"Tue, 11 Sep 2018 00:46:46 GMT",303
313,400,8.0,20,51,"Tue, 11 Sep 2018 00:48:39 GMT",True,"Tue, 11 Sep 2018 01:39:03 GMT",303
314,400,20.0,50,30,"Tue, 11 Sep 2018 02:06:03 GMT",True,"Tue, 11 Sep 2018 02:32:46 GMT",272
315,250,5.0,20,618,"Tue, 11 Sep 2018 14:35:29 GMT",True,"Wed, 12 Sep 2018 00:53:10 GMT",61
316,400,8.0,20,140,"Tue, 11 Sep 2018 16:22:36 GMT",True,"Tue, 11 Sep 2018 18:42:11 GMT",324
317,350,35.0,100,378,"Tue, 11 Sep 2018 17:09:48 GMT",True,"Tue, 11 Sep 2018 23:27:22 GMT",22
318,350,35.0,100,262,"Tue, 11 Sep 2018 17:09:57 GMT",True,"Tue, 11 Sep 2018 21:31:22 GMT",22
319,259,75.11,290,196,"Tue, 11 Sep 2018 22:05:49 GMT",True,"Wed, 12 Sep 2018 01:21:18 GMT",222
320,250,35.0,140,279,"Wed, 12 Sep 2018 00:12:39 GMT",True,"Wed, 12 Sep 2018 04:51:18 GMT",216
321,286,20.02,70,396,"Wed, 12 Sep 2018 02:23:09 GMT",True,"Wed, 12 Sep 2018 08:58:00 GMT",242
322,286,20.02,70,398,"Wed, 12 Sep 2018 02:24:33 GMT",True,"Wed, 12 Sep 2018 09:00:00 GMT",242
323,400,52.0,130,271,"Wed, 12 Sep 2018 02:34:48 GMT",True,"Wed, 12 Sep 2018 07:04:42 GMT",290
324,400,32.0,80,465,"Wed, 12 Sep 2018 06:09:06 GMT",True,"Wed, 12 Sep 2018 13:53:25 GMT",301
325,340,34.0,100,267,"Wed, 12 Sep 2018 15:03:40 GMT",True,"Wed, 12 Sep 2018 19:28:51 GMT",162
326,340,23.8,70,328,"Wed, 12 Sep 2018 17:44:07 GMT",True,"Wed, 12 Sep 2018 20:29:51 GMT",162
327,340,23.8,70,329,"Wed, 12 Sep 2018 17:44:57 GMT",True,"Wed, 12 Sep 2018 20:30:51 GMT",162
328,350,35.0,100,393,"Wed, 12 Sep 2018 15:16:32 GMT",True,"Wed, 12 Sep 2018 21:48:34 GMT",22
329,400,8.0,20,140,"Wed, 12 Sep 2018 15:32:11 GMT",True,"Wed, 12 Sep 2018 17:51:43 GMT",324
330,400,20.0,50,51,"Thu, 13 Sep 2018 00:00:16 GMT",True,"Thu, 13 Sep 2018 00:50:43 GMT",303
331,400,20.0,50,51,"Thu, 13 Sep 2018 00:51:12 GMT",True,"Thu, 13 Sep 2018 00:50:43 GMT",303
332,250,5.0,20,618,"Thu, 13 Sep 2018 14:34:33 GMT",True,"Fri, 14 Sep 2018 00:52:13 GMT",61
333,250,7.5,30,618,"Fri, 14 Sep 2018 00:20:43 GMT",True,"Fri, 14 Sep 2018 00:52:13 GMT",61
334,250,7.5,30,618,"Fri, 14 Sep 2018 00:20:43 GMT",True,"Fri, 14 Sep 2018 00:52:13 GMT",61
335,250,5.0,20,664,"Fri, 14 Sep 2018 00:21:17 GMT",True,"Fri, 14 Sep 2018 01:38:13 GMT",61
336,250,15.0,60,702,"Fri, 14 Sep 2018 00:24:03 GMT",True,"Fri, 14 Sep 2018 02:16:13 GMT",61
337,259,75.11,290,196,"Thu, 13 Sep 2018 22:36:57 GMT",True,"Fri, 14 Sep 2018 01:52:52 GMT",222
338,400,52.0,130,268,"Fri, 14 Sep 2018 02:16:58 GMT",True,"Fri, 14 Sep 2018 06:44:09 GMT",290
339,400,52.0,130,300,"Fri, 14 Sep 2018 02:17:29 GMT",True,"Fri, 14 Sep 2018 07:16:09 GMT",290
340,400,52.0,130,342,"Fri, 14 Sep 2018 02:20:55 GMT",True,"Fri, 14 Sep 2018 07:58:09 GMT",290
341,400,32.0,80,139,"Fri, 14 Sep 2018 03:12:02 GMT",True,"Fri, 14 Sep 2018 05:30:35 GMT",316
342,300,81.0,270,720,"Fri, 14 Sep 2018 04:29:43 GMT",True,"Fri, 14 Sep 2018 16:28:56 GMT",342
343,350,35.0,100,218,"Fri, 14 Sep 2018 15:17:24 GMT",True,"Fri, 14 Sep 2018 18:54:44 GMT",22
344,340,23.8,70,166,"Fri, 14 Sep 2018 15:43:36 GMT",True,"Fri, 14 Sep 2018 18:29:03 GMT",162
345,340,23.8,70,342,"Fri, 14 Sep 2018 18:21:52 GMT",True,"Fri, 14 Sep 2018 21:25:03 GMT",162
346,340,23.8,70,254,"Fri, 14 Sep 2018 18:28:02 GMT",True,"Fri, 14 Sep 2018 19:57:03 GMT",162
347,400,8.0,20,139,"Fri, 14 Sep 2018 15:51:11 GMT",True,"Fri, 14 Sep 2018 18:10:01 GMT",324
348,250,45.0,180,616,"Fri, 14 Sep 2018 16:29:35 GMT",True,"Sat, 15 Sep 2018 02:45:13 GMT",216
349,259,75.11,290,196,"Fri, 14 Sep 2018 23:18:54 GMT",True,"Sat, 15 Sep 2018 02:34:41 GMT",222
350,259,75.11,290,196,"Sat, 15 Sep 2018 01:26:07 GMT",True,"Sat, 15 Sep 2018 02:34:41 GMT",222
351,259,75.11,290,269,"Sat, 15 Sep 2018 01:27:14 GMT",True,"Sat, 15 Sep 2018 03:47:41 GMT",222
352,400,8.0,20,60,"Sat, 15 Sep 2018 01:16:00 GMT",True,"Sat, 15 Sep 2018 02:14:51 GMT",289
353,400,8.0,20,459,"Sat, 15 Sep 2018 01:20:07 GMT",True,"Sat, 15 Sep 2018 08:53:51 GMT",289
354,250,60.0,240,438,"Sat, 15 Sep 2018 08:57:02 GMT",True,"Sat, 15 Sep 2018 16:14:37 GMT",67
355,400,16.0,40,152,"Sat, 15 Sep 2018 16:48:57 GMT",True,"Sat, 15 Sep 2018 19:20:56 GMT",291
356,400,16.0,40,152,"Sat, 15 Sep 2018 16:48:59 GMT",True,"Sat, 15 Sep 2018 19:20:56 GMT",291
357,400,16.0,40,321,"Sat, 15 Sep 2018 19:38:47 GMT",True,"Sat, 15 Sep 2018 22:09:56 GMT",291
358,200,46.0,230,60,"Sat, 15 Sep 2018 19:32:38 GMT",True,"Sat, 15 Sep 2018 20:24:59 GMT",292
359,200,46.0,230,635,"Sat, 15 Sep 2018 19:41:55 GMT",True,"Sun, 16 Sep 2018 05:59:59 GMT",292
360,286,20.02,70,396,"Sun, 16 Sep 2018 04:29:30 GMT",True,"Sun, 16 Sep 2018 11:01:31 GMT",242
361,286,5.72,20,396,"Sun, 16 Sep 2018 04:29:37 GMT",True,"Sun, 16 Sep 2018 11:01:31 GMT",242
362,286,5.72,20,396,"Sun, 16 Sep 2018 06:30:45 GMT",True,"Sun, 16 Sep 2018 11:01:31 GMT",242
363,286,5.72,20,542,"Sun, 16 Sep 2018 06:30:51 GMT",True,"Sun, 16 Sep 2018 13:27:31 GMT",242
364,286,20.02,70,542,"Sun, 16 Sep 2018 06:31:01 GMT",True,"Sun, 16 Sep 2018 13:27:31 GMT",242
365,286,20.02,70,542,"Sun, 16 Sep 2018 06:31:52 GMT",True,"Sun, 16 Sep 2018 13:27:31 GMT",242
366,300,81.0,270,720,"Sun, 16 Sep 2018 07:34:48 GMT",True,"Sun, 16 Sep 2018 19:34:10 GMT",342
367,200,20.0,100,192,"Sun, 16 Sep 2018 16:09:18 GMT",True,"Sun, 16 Sep 2018 19:19:48 GMT",364
368,600,114.0,190,368,"Sun, 16 Sep 2018 16:30:10 GMT",True,"Sun, 16 Sep 2018 22:37:44 GMT",484
369,600,114.0,190,368,"Sun, 16 Sep 2018 17:12:51 GMT",True,"Sun, 16 Sep 2018 22:37:44 GMT",484
370,250,35.0,140,447,"Sun, 16 Sep 2018 16:59:37 GMT",True,"Mon, 17 Sep 2018 00:25:30 GMT",248
371,400,76.0,190,401,"Sun, 16 Sep 2018 20:50:00 GMT",True,"Mon, 17 Sep 2018 03:30:59 GMT",160
372,400,76.0,190,401,"Sun, 16 Sep 2018 20:50:26 GMT",True,"Mon, 17 Sep 2018 03:30:59 GMT",160
373,250,17.5,70,134,"Mon, 17 Sep 2018 00:00:50 GMT",True,"Mon, 17 Sep 2018 02:14:47 GMT",45
374,250,45.0,180,293,"Mon, 17 Sep 2018 00:11:17 GMT",True,"Mon, 17 Sep 2018 05:03:57 GMT",216
375,250,45.0,180,293,"Mon, 17 Sep 2018 00:11:42 GMT",True,"Mon, 17 Sep 2018 05:03:57 GMT",216
376,269,34.97,130,395,"Mon, 17 Sep 2018 02:00:19 GMT",True,"Mon, 17 Sep 2018 08:33:58 GMT",290
377,269,34.97,130,365,"Mon, 17 Sep 2018 02:00:48 GMT",True,"Mon, 17 Sep 2018 08:03:58 GMT",290
378,269,34.97,130,378,"Mon, 17 Sep 2018 02:01:27 GMT",True,"Mon, 17 Sep 2018 08:16:58 GMT",290
379,269,34.97,130,337,"Mon, 17 Sep 2018 02:01:41 GMT",True,"Mon, 17 Sep 2018 07:35:58 GMT",290
380,233,46.6,200,400,"Mon, 17 Sep 2018 03:22:11 GMT",True,"Mon, 17 Sep 2018 09:59:59 GMT",340
381,250,60.0,240,438,"Mon, 17 Sep 2018 04:49:00 GMT",True,"Mon, 17 Sep 2018 12:06:46 GMT",67
382,286,14.3,50,417,"Mon, 17 Sep 2018 05:00:19 GMT",True,"Mon, 17 Sep 2018 11:55:59 GMT",242
383,286,14.3,50,418,"Mon, 17 Sep 2018 05:00:34 GMT",True,"Mon, 17 Sep 2018 11:56:59 GMT",242
384,400,24.0,60,537,"Mon, 17 Sep 2018 13:50:19 GMT",True,"Mon, 17 Sep 2018 22:46:28 GMT",66
385,250,27.5,110,616,"Mon, 17 Sep 2018 14:33:38 GMT",True,"Tue, 18 Sep 2018 00:49:10 GMT",61
386,250,25.0,100,596,"Mon, 17 Sep 2018 21:59:23 GMT",True,"Tue, 18 Sep 2018 00:29:10 GMT",61
387,250,37.5,150,633,"Mon, 17 Sep 2018 21:59:41 GMT",True,"Tue, 18 Sep 2018 01:06:10 GMT",61
388,340,23.8,70,278,"Mon, 17 Sep 2018 14:43:00 GMT",True,"Mon, 17 Sep 2018 19:19:52 GMT",162
389,259,75.11,290,141,"Mon, 17 Sep 2018 22:19:41 GMT",True,"Tue, 18 Sep 2018 00:40:40 GMT",222
390,259,75.11,290,370,"Tue, 18 Sep 2018 00:54:17 GMT",True,"Tue, 18 Sep 2018 04:29:40 GMT",222
391,269,26.9,100,252,"Tue, 18 Sep 2018 02:04:40 GMT",True,"Tue, 18 Sep 2018 06:14:58 GMT",290
392,269,26.9,100,227,"Tue, 18 Sep 2018 04:03:40 GMT",True,"Tue, 18 Sep 2018 05:49:58 GMT",290
393,269,26.9,100,330,"Tue, 18 Sep 2018 04:16:18 GMT",True,"Tue, 18 Sep 2018 07:32:58 GMT",290
394,250,5.0,20,608,"Tue, 18 Sep 2018 14:34:39 GMT",True,"Wed, 19 Sep 2018 00:42:08 GMT",61
395,200,36.0,180,422,"Tue, 18 Sep 2018 15:09:35 GMT",True,"Tue, 18 Sep 2018 22:11:03 GMT",234
396,400,8.0,20,60,"Tue, 18 Sep 2018 16:23:42 GMT",True,"Tue, 18 Sep 2018 17:22:23 GMT",324
397,250,45.0,180,230,"Wed, 19 Sep 2018 00:17:16 GMT",True,"Wed, 19 Sep 2018 04:06:36 GMT",216
398,400,80.0,200,275,"Wed, 19 Sep 2018 00:58:22 GMT",True,"Wed, 19 Sep 2018 05:33:16 GMT",513
399,233,32.62,140,236,"Wed, 19 Sep 2018 01:06:49 GMT",True,"Wed, 19 Sep 2018 04:54:16 GMT",513
400,233,32.62,140,363,"Wed, 19 Sep 2018 05:00:32 GMT",True,"Wed, 19 Sep 2018 07:01:16 GMT",513
401,233,27.96,120,355,"Wed, 19 Sep 2018 05:01:07 GMT",True,"Wed, 19 Sep 2018 06:53:16 GMT",513
402,233,69.9,300,355,"Wed, 19 Sep 2018 05:01:17 GMT",True,"Wed, 19 Sep 2018 06:53:16 GMT",513
403,233,69.9,300,355,"Wed, 19 Sep 2018 05:02:38 GMT",True,"Wed, 19 Sep 2018 06:53:16 GMT",513
404,233,4.66,20,511,"Wed, 19 Sep 2018 05:02:47 GMT",True,"Wed, 19 Sep 2018 09:29:16 GMT",513
405,233,23.3,100,511,"Wed, 19 Sep 2018 05:02:56 GMT",True,"Wed, 19 Sep 2018 09:29:16 GMT",513
406,233,69.9,300,295,"Wed, 19 Sep 2018 05:03:13 GMT",True,"Wed, 19 Sep 2018 05:53:16 GMT",513
407,233,13.98,60,444,"Wed, 19 Sep 2018 05:03:42 GMT",True,"Wed, 19 Sep 2018 08:22:16 GMT",513
408,233,11.65,50,444,"Wed, 19 Sep 2018 05:04:11 GMT",True,"Wed, 19 Sep 2018 08:22:16 GMT",513
409,233,11.65,50,377,"Wed, 19 Sep 2018 05:04:26 GMT",True,"Wed, 19 Sep 2018 07:15:16 GMT",513
410,233,16.31,70,377,"Wed, 19 Sep 2018 05:04:39 GMT",True,"Wed, 19 Sep 2018 07:15:16 GMT",513
411,233,23.3,100,459,"Wed, 19 Sep 2018 05:05:17 GMT",True,"Wed, 19 Sep 2018 08:37:16 GMT",513
412,233,23.3,100,459,"Wed, 19 Sep 2018 05:15:06 GMT",True,"Wed, 19 Sep 2018 08:37:16 GMT",513
413,269,26.9,100,158,"Wed, 19 Sep 2018 03:04:38 GMT",True,"Wed, 19 Sep 2018 05:40:59 GMT",290
414,269,26.9,100,185,"Wed, 19 Sep 2018 05:13:34 GMT",True,"Wed, 19 Sep 2018 06:07:59 GMT",290
415,250,5.0,20,608,"Wed, 19 Sep 2018 14:35:25 GMT",True,"Thu, 20 Sep 2018 00:43:15 GMT",61
416,200,40.0,200,661,"Wed, 19 Sep 2018 15:02:00 GMT",True,"Thu, 20 Sep 2018 02:02:38 GMT",234
417,400,8.0,20,60,"Wed, 19 Sep 2018 15:24:33 GMT",True,"Wed, 19 Sep 2018 16:24:16 GMT",324
418,200,20.0,100,191,"Thu, 20 Sep 2018 02:19:54 GMT",True,"Thu, 20 Sep 2018 05:30:14 GMT",364
419,364,3.64,10,461,"Thu, 20 Sep 2018 05:21:30 GMT",True,"Thu, 20 Sep 2018 13:00:42 GMT",300
420,364,18.2,50,462,"Thu, 20 Sep 2018 05:21:40 GMT",True,"Thu, 20 Sep 2018 13:01:42 GMT",300
421,364,18.2,50,462,"Thu, 20 Sep 2018 06:05:17 GMT",True,"Thu, 20 Sep 2018 13:01:42 GMT",300
